Genotype	EV_V6	PH_V6	PH_final	DtSILK	RL_R6
DH_KE0435	6.94512320276886	94.3343054998681	143.633922565898	70.0477173501271	7.30680129164437
DH_KE0436	5.0455250194335	74.0126589852213	143.533369994924	81.3161607613791	4.84630683711592
DH_KE0437	5.89678190093941	79.2110143276911	126.625412453539	72.863185785406	1.24541670420299
DH_KE0438	5.50129821652951	75.683450603879	158.974046127947	85.0227674761009	2.59084349299731
DH_KE0439	5.42455506946758	67.3948011566787	128.545971622762	76.3895402202399	1.0047069618353
DH_KE0440	4.7871644697876	60.8828089448746	151.099382988983	85.0764591514193	1.94687768878843
DH_KE0441	4.76972847516251	64.7193095031283	116.892826990785	82.065158209638	3.66874727633575
DH_KE0442	6.01863746939069	75.0793604233072	167.115339119876	82.4400810530442	6.43232697407882
DH_KE0443	5.12802461344513	66.0851374123407	124.749961817491	77.5221110825339	0.981040535017915
DH_KE0444	4.69600318095947	64.8281828701623	153.0462602809	84.3690544873247	2.64853139940662
DH_KE0445	3.14063756401971	51.2595280960433	122.885367228113	81.9832059351989	1.9953775030595
DH_KE0446	5.71632679763941	72.1971409735493	136.398957739843	78.2493945678648	5.00374541957742
DH_KE0448	5.81343757089996	81.0205066336027	147.305040773506	78.7696243803279	1.51975983024943
DH_KE0450	6.28768569298781	79.3072729782767	139.874711038774	80.726772903324	6.18951382598571
DH_KE0451	5.76551374447129	83.7682161932489	149.225721147138	71.4902231821918	2.83895213922434
DH_KE0452	5.62525588504445	64.6638823854184	127.738159424241	81.5872501261794	5.25877039525721
DH_KE0453	6.86691506239977	89.1080750446135	126.064630954004	71.7654698233321	9.16065191220763
DH_KE0454	5.7456473442224	78.1384299640824	132.956449723775	76.0801289657218	1.65023130471422
DH_KE0455	5.31265947726731	71.3126905858684	127.803686843212	87.2273761829569	1.16598303565314
DH_KE0457	3.95732490480043	69.063074734502	130.592128813691	79.4337626840985	0.99578039415851
DH_KE0458	5.12480882663465	71.462894947335	129.047393375186	78.0771789025062	1.9277911165294
DH_KE0459	6.19872600822197	83.8339244222369	173.087158195414	84.2025625500536	1.05537023344612
DH_KE0460	5.77644883855852	73.359994877046	138.52529057764	75.8838073165494	2.5044964989897
DH_KE0461	5.31170745756942	78.5803652536199	171.769399679857	78.8932316634991	3.62074923864734
DH_KE0462	4.63220943723009	75.4371656475299	152.489748421173	80.1111559673	1.4244461602602
DH_KE0464	6.38271201344032	80.4252241267286	158.433133067334	77.4171672878434	1.65821196196569
DH_KE0465	6.61085457966282	81.3725447171251	154.08276689484	77.4964197347787	3.37723815406325
DH_KE0466	5.81647436882691	76.682712015357	164.220940211211	81.9724294323942	2.98603256654599
DH_KE0467	5.51341903848173	78.6317985133594	115.935014069898	86.3312171290557	6.35085383510706
DH_KE0468	6.09196856482269	86.6806353197731	127.241919629975	78.2735106119095	2.17898319691097
DH_KE0469	5.51666377041552	61.7816357819912	138.129955170174	81.8984993202878	1.61734636543957
DH_KE0471	5.07315441225238	71.3960894351507	119.206192422248	79.9736020630123	5.19387695861537
DH_KE0472	5.80601732745035	78.2966695615919	150.137716926473	76.7317883298371	1.99406707272011
DH_KE0473	5.35609815783677	74.7845086059027	130.923553544741	76.7184266681041	8.11556697108586
DH_KE0474	5.96497813962145	72.2941040115184	149.299866141029	76.8985736346314	0.670577181288216
DH_KE0476	5.66386879724622	72.6035832245798	112.077217197931	74.4752586546254	1.24610551857482
DH_KE0478	6.32151841014096	78.7839565285467	153.314915146763	72.1286826983933	2.32160064110286
DH_KE0479	5.38204473547108	62.4438115273572	139.405246704116	74.6410039760398	0.972411701660055
DH_KE0480	6.08791945064113	78.422038896675	146.401165910719	82.698041879536	2.06001988709085
DH_KE0481	6.44954098110686	84.0933139899832	171.747686562303	73.9422549048927	3.39173022188906
DH_KE0482	6.36061113594444	72.1473482597634	156.916991722322	74.6640636299369	1.0219544592577
DH_KE0483	6.00704573096535	75.229818533135	152.123832301671	69.9842268449379	1.96379467789889
DH_KE0484	3.26931010007173	45.09770594022	130.308037875817	89.1254716407924	2.3487953136176
DH_KE0485	6.61066232770909	82.9954415069941	183.470592417245	75.8526713309099	3.6964472714565
DH_KE0486	6.02036527529491	77.0850724069185	133.176140226281	77.1795100579301	1.96927231611553
DH_KE0487	5.44446643787914	68.1332695285401	155.287544093693	77.5249008892181	1.49290903588316
DH_KE0489	6.63277697532518	81.5117193606258	143.763311940187	78.0089635808211	2.95023933700817
DH_KE0490	5.69736290576377	72.5470097719756	154.363959261144	74.4426147981008	1.33323036820165
DH_KE0491	5.15154964681639	73.6341977155264	131.277259252896	83.2497745064452	4.02763586163494
DH_KE0492	6.80887701578483	97.6937211791946	168.418548758195	84.0026061865073	1.95401043235192
DH_KE0493	6.21329687514376	80.0273062722274	177.209068288347	70.5727915180537	0.938108414805905
DH_KE0494	6.01204606349633	76.07455638924	133.545877081509	80.4042848815812	1.04227344082754
DH_KE0495	6.45505221246791	78.3291239136615	149.295690342761	73.7976382151023	7.69593053504326
DH_KE0497	6.28561088665927	81.6744525517269	149.363741959592	76.816267366028	2.23578209244446
DH_KE0498	6.08642358286669	73.5515989043725	138.069615647687	77.847831625361	7.35480218927839
DH_KE0501	5.3040820579211	77.3963437989371	127.398730389062	77.24449229591	2.5700356914865
DH_KE0502	5.38681613903517	67.8160362172184	111.869648437252	71.8809458077068	0.882802566858958
DH_KE0504	2.07412040381666	42.0625277088019	94.6140547473741	80.5364093028106	1.43019900576054
DH_KE0506	4.82937867398419	69.7318185522559	126.914221444451	76.6567616054722	1.44695960414206
DH_KE0507	4.73468955079067	64.6409029643384	153.451729159113	79.7483473254186	5.61013102130595
DH_KE0508	6.87077875237538	98.8583001905842	148.411822056575	77.3174305662639	0.984709603724032
DH_KE0509	5.63737484375574	78.9623403596476	130.155815274625	72.3947430710021	2.14313765797301
DH_KE0510	5.53715262809525	73.2784546646735	139.785259468158	72.4084732674668	1.40203582901263
DH_KE0511	5.54889167089758	82.6319304737153	144.866076617055	83.9853403419691	4.22185776609396
DH_KE0512	6.16988753580531	76.9740046508394	129.791244005763	73.4101609535874	1.02871630589952
DH_KE0514	5.18135687534766	71.5048682888617	134.34590957851	79.451284651223	3.75468159332033
DH_KE0516	6.51492882593906	84.7915877636888	175.328814840994	73.2011148369183	2.47191404874412
DH_KE0517	4.31643982443859	67.4275628975961	127.616952626876	87.4011391839917	5.55539700090582
DH_KE0518	5.33028272297653	72.7265871982961	146.719798662289	72.4218113086746	1.06643077464149
DH_KE0520	5.9689844370082	83.6365161069724	171.684308258107	79.9308186903038	2.44795558753779
DH_KE0521	4.51069335747254	55.8573858919889	127.777239725631	82.1465602371729	4.90897328408488
DH_KE0523	2.50578200820058	56.6855363960241	103.741257661723	86.2168763076618	4.66590415562073
DH_KE0525	6.19866719117277	71.5283718162707	135.606725920664	75.6901320296907	2.40777790827936
DH_KE0530	6.07151410621145	76.2493849734943	128.901796822844	76.4481347669937	2.86548565273865
DH_KE0532	6.88781429489744	83.040913306793	144.511875149558	92.8981528037315	4.24723395396741
DH_KE0533	4.09237516115923	60.6533889001538	124.277977583128	88.8395580538925	3.73866018169208
DH_KE0535	5.9425503583523	75.5251973091975	143.186992572953	76.2036509795739	1.78519747169382
DH_KE0538	4.36721522375225	62.012881694427	133.593213972205	82.9116855839653	3.75292499628442
DH_KE0539	6.26892001539572	74.0879322122384	151.437928920631	74.8033528966332	1.44895822053278
DH_KE0541	5.36353098051761	62.8568769614877	125.626661573373	76.6599368507232	3.7396762288303
DH_KE0542	5.90202897349593	69.5474135872684	132.163317192729	72.1235026166433	1.97422791325321
DH_KE0543	5.26941237868703	63.8066782326488	136.871538329638	88.1699306711104	4.15295268172218
DH_KE0544	5.20907431087895	79.2743164091587	167.917955738407	91.5619304910448	2.39498121490643
DH_KE0547	5.80363864486416	82.8267663572478	149.970161415172	80.2498955922758	NA
DH_KE0548	5.82846762949325	77.5288401695654	164.176445823494	78.5507619686879	2.45082675477892
DH_KE0549	5.08410600635317	73.9516964450432	176.662728537892	83.097089632874	5.31623459043289
DH_KE0551	5.10316136946331	72.8704310437689	114.73315727447	92.8657602864981	3.59803019136187
DH_KE0552	5.25931857572262	67.9067280939366	140.279932150024	78.6023873181437	0.714016895021523
DH_KE0553	4.88007487134602	66.3264980183869	125.349901098317	81.0168551791791	7.95339911448218
DH_KE0555	5.02399711498684	62.200652260722	147.974736829976	76.2563258255356	1.3800897202778
DH_KE0556	4.85517559551114	65.2979093817816	135.437373192399	82.1556931182895	0.942150341424393
DH_KE0557	5.86709227099979	80.0132506266332	140.339576113414	77.9788998096585	1.45340003857665
DH_KE0558	5.58621556080051	65.5423020549034	142.689288030658	74.4879265435691	1.01563576311046
DH_KE0559	6.45297669840827	82.2541978829524	173.411150253013	74.022937944875	2.94540978230195
DH_KE0560	6.15344308499538	72.358755677959	155.432967207187	77.7744077554477	1.54070266017372
DH_KE0561	5.16494513622747	71.5791187883354	124.279760562767	78.5555525913857	1.62162470965171
DH_KE0563	5.10276122304856	68.6319990976172	142.420836620412	78.6102680653816	5.47977660422502
DH_KE0564	4.65746113782977	67.2480218802838	111.758948791429	86.9645234430447	2.96429080339285
DH_KE0566	4.84265233673375	77.0971873948846	126.982536626793	92.1802262319984	1.80846353548186
DH_KE0567	5.38391684411019	81.1770290617222	164.974041766821	79.705026004614	5.84113687479215
DH_KE0569	3.91419687965109	55.6108532874553	119.823421207919	83.4709529173643	3.16945288728951
DH_KE0571	5.95840848782353	79.9402323129329	166.296460210599	79.4262572134778	2.11500833558612
DH_KE0572	5.93476468499426	78.8750221314218	141.626223685021	84.8366152973574	NA
DH_KE0573	6.29988254057252	81.0701441443637	164.617252883615	74.2739059219083	1.04422149810218
DH_KE0574	6.19149631157099	75.781694685584	152.802472140458	78.4798189235702	1.03598118553507
DH_KE0576	6.46168180259716	79.5253362559837	174.325898395783	76.3805468068589	4.93966451097285
DH_KE0577	4.85269473441225	73.4288331460115	151.025316039937	82.1514791951925	1.37356021535532
DH_KE0578	5.98376551448242	75.8032853987347	158.981306007277	80.7749495729405	1.4155013693429
DH_KE0579	6.49214316854522	79.9401230175821	166.504460545136	74.1091625783751	4.66728121922679
DH_KE0580	5.88596210850823	84.1753122662554	149.813593755172	81.9206731068818	7.18130908611755
DH_KE0581	5.81636555756327	73.4325880029158	110.236804024077	74.6930947239575	1.18316938911189
DH_KE0582	5.58442511822459	68.1599718902656	133.440962786461	78.1148912356367	7.63284186687283
DH_KE0583	5.92721667483537	83.2734100823339	141.903467694106	68.4857681908663	6.37625683374672
DH_KE0585	5.2547114264291	71.8146402430412	144.51038751116	77.3328837496676	2.35566156945255
DH_KE0586	4.87329434463035	68.5142287761659	130.05398944749	77.572574807386	4.90364236118705
DH_KE0587	4.8346416488515	68.4944134951666	138.769784322243	77.1282024444738	2.1741135290731
DH_KE0589	5.88881597834275	75.9825901227499	192.664971351426	82.3128186006839	2.08344677551111
DH_KE0590	5.21832969503548	69.433176409194	178.848108616077	80.6157960766606	3.05159097703171
DH_KE0597	6.4595234196148	81.9545928265185	116.111267850875	69.7531423894244	1.81964648780922
DH_KE0601	6.06386715427379	79.4288102443277	172.77794869265	83.0877799405653	1.96886542757104
DH_KE0602	4.48966463518162	65.2266826596453	114.553895116204	77.0167084403956	1.66204194288921
DH_KE0603	5.40428764736946	70.1305662200118	132.382398643818	80.645030455413	7.7754160769698
DH_KE0604	5.75028867098093	82.0092788992081	169.785914759051	83.4237922774973	2.2426454215106
DH_KE0605	5.70208964464703	72.2379940641221	129.840558612308	73.8047886106306	0.838758040668891
DH_KE0606	5.58668081130885	68.6896064152975	132.035828090783	76.1766428331407	8.12373602794103
DH_KE0607	6.72365951334434	83.9835413474701	139.614407431508	78.803959007669	5.17005010207278
DH_KE0608	5.66721010395559	72.5932010664492	156.337283404999	86.1296396445844	7.28773903425372
DH_KE0610	6.6466360284093	78.6568802282183	166.273083194966	77.5081466484072	1.79094473425644
DH_KE0612	5.54429062536168	75.0965903354045	140.042145624159	70.8473904866041	1.91341437233081
DH_KE0613	6.00352772588669	82.9165789421753	180.283644357327	76.7711924206824	2.20992668879133
DH_KE0616	6.0208189129786	85.4394546846996	171.248459107769	86.456049200782	4.5380539644864
DH_KE0617	6.86125149687699	88.8070712235965	160.532625335425	77.7521304706429	7.51163196367561
DH_KE0618	5.10794830527074	72.1456702204433	158.875777291749	77.3005129618496	8.25261079586714
DH_KE0621	5.8235349412322	79.3975848228219	143.282195185429	79.7661313727133	3.01651060566247
DH_KE0627	5.94840854464417	71.5744331999037	143.365745965675	80.81260141861	0.922480767771826
DH_KE0628	6.22368183373705	82.426584052991	177.31466080695	75.1249767838208	3.03063028741729
DH_KE0630	4.29867350521064	61.1434283697908	98.501875769096	82.3923925254688	1.97225056102094
DH_KE0631	5.1197413421516	78.2035971091774	165.809129653124	83.1130700978285	0.946244213662626
DH_KE0633	5.96574858672627	73.7171525450541	146.032319816136	75.3147848253531	3.45048822321755
DH_KE0635	6.05716240924227	84.3331190893681	140.193919491597	74.8376135618601	2.10330598871597
DH_KE0639	6.30631288623963	81.2341663347787	130.735083517579	76.3405192236911	0.73497569825216
DH_KE0640	5.45158698160612	65.805236697734	162.197056013289	86.4615558780704	4.29602568112481
DH_KE0641	6.57838289474284	74.7010354479714	144.319309221322	77.7351815230878	6.95497243005306
DH_KE0642	5.24761282735442	69.8975363833588	142.950622838334	73.2406473533032	2.45225506046068
DH_KE0648	6.39524230579713	75.2447121116613	137.034109732244	79.6151855591179	8.05838129656824
DH_KE0650	5.61239886696126	75.8298884532727	167.310795125553	75.9451479217524	2.22677994437322
DH_KE0652	6.19431571669377	74.928674848078	132.623545418565	80.3345579204332	3.5757991854187
DH_KE0654	5.80356267688336	72.4566091733138	135.054280705653	80.9228924448303	1.12586700169132
DH_KE0656	6.23239984261392	81.846237279531	177.379746254024	76.3438377015373	2.21429088175966
DH_KE0657	4.72226307567524	69.5476063770281	129.932240650069	80.5330030501444	3.65987100382225
DH_KE0662	5.92601237245732	70.0621121306251	128.873302814466	75.9868378235198	4.37812691284005
DH_KE0663	3.93724436183748	62.4861144339121	121.411057158187	79.6550765531655	1.29491156144268
DH_KE0664	4.63489300249724	71.4130581562325	143.268899288971	81.0406551396202	1.54814500007256
DH_KE0669	6.12133147670302	73.5524655180955	162.401054840356	80.9870868300702	1.37964962106816
DH_KE0670	5.63983103405292	73.5797584511339	137.762860212947	84.0541236031889	4.32242328720515
DH_KE0675	4.62607333350095	73.6878596375459	101.993684422604	82.7739542629462	2.20476912926369
DH_KE0678	4.56744066927439	59.897874975064	143.381879469585	78.5532418236659	1.79105597001646
DH_KE0680	5.80643330261788	81.8319160468406	166.791744969663	85.6870933804823	5.57392187157481
DH_KE0692	5.24739142943503	69.8009653952071	142.999991941347	78.9840898279937	5.43071496364887
DH_KE0699	4.13813465533714	75.3984512161427	151.99709471013	74.5077624294099	1.01627686337805
DH_KE0703	5.47183850055755	70.0980042960128	140.81032063853	75.4702343694342	2.24064536675406
DH_KE0707	6.89455141960648	84.3753081039055	158.284121221917	80.2462362525888	7.58157746313862
DH_KE0713	6.24664199279769	81.2836821787831	129.551630944571	75.7986059142782	0.902300077792493
DH_KE0715	6.62658504260458	84.6975615772922	161.336294924027	79.593061801569	1.8165209057112
DH_KE0716	6.35013361308045	85.7822100600809	136.379438445871	81.9460245933562	8.68946660954918
DH_KE0719	5.87952172271138	67.8989841050477	136.363895136236	73.2206428397148	0.929008730709328
DH_KE0721	4.18127898984385	69.4804971806323	137.993460673933	78.041993350661	3.71234876461005
DH_KE0724	7.04191099142024	88.6279590865744	169.168851050476	71.5711137939826	0.975533973753315
DH_KE0725	6.36627364522287	81.9391479355798	159.432224881154	77.3809983858983	1.12692322030518
DH_KE0727	5.47319396005328	78.0426401711256	171.415111662964	76.2359870991719	1.44131598116283
DH_KE0730	4.6628472537212	74.5689150277863	129.825929007027	84.028248010955	3.66969490354405
DH_KE0734	6.33360499432005	86.1079674108741	146.945383599235	81.5832072053803	3.28467704178359
DH_KE0742	4.97869640046687	73.0389590765189	152.19160207649	79.1438980982163	3.96833626337885
DH_KE0801	3.31765397115631	47.4772355001963	103.56518485166	92.2779881561354	4.92531257768418
DH_KE0803	5.70687108561537	79.935103241875	168.092012031723	75.5567681745248	4.18701301904865
DH_PE0001	4.67977670091098	63.2130425928512	110.561123607524	79.1926842246517	1.35665558143617
DH_PE0002	6.34242529698979	81.5469424025562	129.864970987083	71.435243903714	5.51843487173084
DH_PE0003	5.47018339845343	71.8732831012235	120.791050268178	79.5871645580312	1.13909639108319
DH_PE0005	6.02119357415652	82.8319448269869	128.845234439294	76.8682672308408	1.50492389007429
DH_PE0006	4.74264471012901	71.4875828827131	108.828278771094	80.3681361409126	6.47131458873967
DH_PE0007	5.11449146554787	65.1995851284961	91.0223798007665	69.6342074805085	1.05269195908093
DH_PE0008	5.81216030471584	82.0748197153448	122.740964005135	75.7565705934247	1.54368541451312
DH_PE0010	4.76157167877333	71.6251510186414	104.843432880398	80.7216214971196	1.16705051400641
DH_PE0011	6.28452155747275	76.6399752292706	119.638462819816	75.5505064859235	1.19751759595702
DH_PE0012	6.02711221007468	77.2321734010764	101.900488257211	82.2471887904676	1.72434313876363
DH_PE0013	4.99781549776159	66.0675108076758	118.0465392626	80.4865717886156	3.27806462198271
DH_PE0014	5.94703285682452	80.9685359600442	121.934784009238	73.2803744853008	6.00828989976329
DH_PE0015	5.17204203173163	79.6198570242008	111.755912689712	80.2980004684115	2.41361001174217
DH_PE0016	6.33318896244464	88.4726914618903	135.334570531569	80.2002826840033	1.6188125143145
DH_PE0017	5.08867651209495	78.4872427752478	123.954964938921	75.8175580460806	1.93247067926066
DH_PE0018	5.01476141907254	75.2773249789099	122.396293007958	79.5532564933086	4.0688027967345
DH_PE0019	5.01175189189598	69.1881165001852	131.23599638973	75.7377030396614	1.3431271090031
DH_PE0020	4.95193528761568	77.5439014528214	124.494469223529	82.9091973291637	1.96749964182462
DH_PE0021	5.16631315222538	73.1836581448942	95.7343539001561	82.5781951740076	1.18303006773596
DH_PE0022	6.58572356438043	89.3786678782587	149.262138933586	80.2421955800655	4.23436316066855
DH_PE0023	5.88245579359836	82.6214464904517	104.61176018789	75.6529025525243	2.03781319444729
DH_PE0024	5.84684448900628	90.1924696612661	134.043539849434	72.629345378249	0.950598985614146
DH_PE0025	5.65663745702467	76.2264231594986	96.8120010258008	68.5540108407202	1.23327032345817
DH_PE0026	5.21549359336849	67.6183253661863	115.375055052139	73.2272999033056	2.22367356929186
DH_PE0027	6.29512891267237	85.3761907111941	142.57298004888	80.7457981204259	2.16522855797212
DH_PE0028	4.53737895063806	76.736472672936	112.659814931343	82.7680705696405	2.1374649172246
DH_PE0029	5.85269815235553	88.1302547518411	151.684762647358	73.4135792555587	1.84759742787417
DH_PE0030	5.47380553293372	66.7002327985654	115.275959906256	77.9680886264113	1.84156527563927
DH_PE0031	6.02266996234851	79.8229960199623	106.283912968421	79.0396516367092	1.21718524683233
DH_PE0032	4.05471981504506	66.6908381470362	124.285179696459	86.3902713917411	6.88254329981123
DH_PE0033	4.83174629478536	70.4708348844828	116.200423828886	78.8592236509706	0.944714879567947
DH_PE0034	5.78068037282804	91.670220196418	107.814316711928	82.998906546586	2.34335455256389
DH_PE0035	6.31589170099545	75.5051486758169	130.952880928563	82.3463904113091	1.70624351855703
DH_PE0036	6.19253754643584	77.372027229445	136.181109812728	72.8166005025259	3.14749032492143
DH_PE0037	6.32319972138882	76.7804026249501	127.933165263401	73.6874403482842	1.21926658291647
DH_PE0039	5.55264710804003	78.0394834934737	101.790896825325	76.3728804650669	0.903753647813982
DH_PE0040	5.84962436148953	80.3022135312429	109.997878077914	72.5487627901142	1.631523920618
DH_PE0041	5.3397288043433	83.5614978872646	119.948404307492	77.1535383415012	1.07904473952594
DH_PE0042	5.6731952379945	76.0834548986672	127.09252736551	78.7444224923337	1.62791734860379
DH_PE0044	3.99874381366904	63.7661858850209	95.9717344040955	87.2966291771491	1.78518884415981
DH_PE0045	6.04223959197165	80.8191895472617	115.808893528539	73.0345738619456	1.77873119180684
DH_PE0047	5.50993576810703	73.0089707705016	133.543644270406	83.6450026146555	4.1936868707795
DH_PE0048	5.70810314662691	76.3890290582671	118.671228606059	84.467816350463	1.39939934986558
DH_PE0049	4.20626241518461	63.2868023277491	121.427961097209	87.5608323431299	1.36759015963994
DH_PE0050	6.18177518105957	80.0340032446002	128.16907173717	80.2749797961755	2.83480223430922
DH_PE0052	4.89871787957032	69.8724276570511	106.485492434473	80.4374774388386	2.30170199225262
DH_PE0053	5.15928390275945	72.7220221296657	138.208146430827	75.9542552266816	1.06762654808403
DH_PE0054	6.11205061897459	76.5696854975262	96.2014139929106	76.2980041954419	1.29009901659793
DH_PE0055	6.61634056013399	88.9981705374574	116.692489529556	80.6339660992511	2.04025710453877
DH_PE0056	5.01634366965461	69.0997020008049	88.0345031665374	74.9348347616893	1.93716458612838
DH_PE0058	5.75342657339755	75.729804688217	98.4277380140099	74.8958798779279	1.06605608703249
DH_PE0059	5.38909247905494	74.6030444604144	105.739909110055	78.7955638027691	1.22464657449462
DH_PE0060	6.47894354829136	87.6770763715558	111.925922533581	68.6574058465927	1.01104455631601
DH_PE0061	3.50914610621681	57.0975468836271	114.303682034262	86.2343971159703	2.73377743217665
DH_PE0063	5.46708584500603	73.6067654918428	120.109006524794	80.4045833207158	1.14428144949357
DH_PE0064	6.28770808632025	73.8860271501223	95.9450495436023	74.473083302305	1.01105956830188
DH_PE0066	4.9285311595042	69.7027926688144	106.734918838336	73.1235528221317	1.16735307193793
DH_PE0067	5.65298384506049	80.1092213193415	129.88050046916	80.3165334398161	1.27995490798556
DH_PE0068	4.50264575090521	66.8954952881181	100.028102669979	81.3427722004715	1.91490450263987
DH_PE0069	6.87830135005537	81.9240719296596	109.648990791535	75.970659272188	1.42814025384379
DH_PE0070	7.44635114678239	97.3075167425552	131.934714343564	82.0882936886664	2.28525385050998
DH_PE0071	6.38015785331617	82.2228768158518	133.519295311016	80.8117530887987	2.95591705291686
DH_PE0072	6.89913948756757	91.5373925755316	156.332462232047	78.5428102428979	3.2783755365356
DH_PE0073	4.73062640822196	71.1922595256233	138.646058748582	74.9179905651255	NA
DH_PE0074	6.44911759745234	85.415191475691	121.159727038743	83.3850001227466	2.11842511625027
DH_PE0075	4.92198016782633	74.5059859330683	119.075687911205	76.939537559465	0.887948825048784
DH_PE0076	5.63534581399074	71.5669219943947	115.368755955419	77.8853426842609	1.48730469831348
DH_PE0077	6.11168446080237	79.0155790718521	92.0141311621382	75.3411193549939	0.947635723955618
DH_PE0078	6.7323170719163	86.8288505551228	141.149567941352	77.831218983474	1.65514507853682
DH_PE0080	5.16544866329962	69.2224695466947	90.1845561316963	76.1546592192342	1.10225388988832
DH_PE0081	5.45237817749961	64.9775312836688	88.3342342071427	77.4701484240935	1.57526833567917
DH_PE0082	6.19508416170527	76.9998843232119	111.940555337702	71.0576100985097	2.4601838147569
DH_PE0083	6.06168612013974	88.6741628874985	155.249472899491	73.5650443641143	3.52586376611186
DH_PE0084	4.99502604235351	63.4256975572101	89.8757674793054	73.9456803846314	0.951933315521721
DH_PE0085	6.31828383724688	85.2169729130802	130.818097241096	82.894060825597	5.83185349689621
DH_PE0087	6.74200668584322	98.62277944826	135.769307233893	78.996029009491	3.51372730179874
DH_PE0088	4.46828255592337	74.7560303178713	123.758618565239	85.9215707322291	1.33569438128448
DH_PE0090	4.94334150562358	70.2992557006733	115.301000469608	76.0355892679171	1.1459775941797
DH_PE0091	5.02751217940394	78.6208702047968	107.277018224576	80.7525127747692	1.23905180186707
DH_PE0092	5.73312448451783	75.6596542884017	139.997490693717	81.590585418889	1.10432306094893
DH_PE0093	5.2156767410638	67.8232955061188	93.2679328907623	72.0812588321312	2.92656251540932
DH_PE0095	5.11646280801902	68.0666890898098	105.880945189736	77.6559769106336	0.819865632140694
DH_PE0096	5.35799259911969	72.7587849809446	119.607057534516	79.0688400733935	NA
DH_PE0097	6.61365393281339	82.34918346604	123.271568532402	71.6647618772695	1.51519531208897
DH_PE0098	4.95091384820313	74.1245337109715	109.60876209522	82.6915908437352	1.29033334242973
DH_PE0099	5.6816456878736	75.337115694637	101.283793462059	75.7831902049737	1.17420448030073
DH_PE0100	5.77650526826102	75.8350492505398	92.0844467154021	76.8624770354007	1.01477324782408
DH_PE0101	5.96912519366837	76.0072046525572	115.536004260105	76.9335234597286	1.1178539577487
DH_PE0102	5.77759930649951	86.9983191783648	113.135928853658	81.8424635041241	2.8705337345781
DH_PE0104	6.08400721089386	86.6062905001706	161.492147584803	78.5582189064404	1.41443549215771
DH_PE0106	6.08678461948948	88.6883485625357	132.820279088695	81.0947992489249	4.76387439620156
DH_PE0109	5.91146448040146	79.7678771903335	123.144952741515	79.2980526880239	6.04924648398622
DH_PE0110	4.97385357942689	69.7905438072713	91.2214083564488	74.6497813206257	1.18471435962436
DH_PE0113	4.95217568023186	63.6085293448061	79.9258847168071	74.447101888331	0.839171495598596
DH_PE0114	5.73876625405094	80.8203030817775	135.391701511146	83.2925936019044	2.65118009388762
DH_PE0115	7.32113394182965	98.5488529179649	147.525259643212	76.3403426504878	1.18344448646546
DH_PE0116	6.44257386341853	73.536523012117	116.042280982626	76.9894266924092	1.65028519564574
DH_PE0117	4.53094809849734	67.4806758499708	110.880621268062	75.7134834045718	1.41532426915617
DH_PE0121	5.55348898137359	74.8677204741742	105.959565211914	81.2495881709092	1.39828550005664
DH_PE0122	5.81107497750071	87.3352865376472	147.005278243621	80.2844718104626	2.22926922655558
DH_PE0123	4.92479933792457	74.825999132394	111.550904258126	82.2534099123128	3.38644682270333
DH_PE0124	4.57281665997031	66.5823814413604	73.1146648839279	80.9466161557155	3.28281763310091
DH_PE0125	5.71863549283327	78.6515508182346	130.823364359966	80.5366606568893	2.55309179856093
DH_PE0126	5.61467962127256	79.6238975403131	120.56860403115	77.845691507163	1.99833454343507
DH_PE0127	6.1672342528891	86.345402977526	140.935549862745	78.6000884305725	1.27263264768035
DH_PE0128	5.32814070135669	71.6663529647955	117.058955398363	83.8308898885426	3.04323616201516
DH_PE0129	4.76764787089035	66.1716938073806	134.477602732242	78.1733784152119	1.76941492922442
DH_PE0130	5.72692289361621	75.291348483052	117.301129912663	71.7951501969308	1.61267819899436
DH_PE0131	5.49798167889918	72.1958308047231	118.437710900042	81.8976807589088	2.36574044207424
DH_PE0132	6.23160492448454	82.3305933027302	111.267435768466	79.0210179694915	1.73022265393137
DH_PE0134	4.68864290818978	69.2484079855803	125.715341857894	78.9024276568007	1.56085560876179
DH_PE0136	5.1832407407628	77.405457666772	119.616133273396	79.4586443962733	1.37020259767894
DH_PE0138	4.02302667551977	63.8720044335662	95.4298239981981	82.4176347083882	0.909222513269072
DH_PE0139	6.70709376254558	81.2728042424643	124.122645407051	75.6212236274474	0.944692995722087
DH_PE0140	7.0362358066474	95.3001104102189	139.206772513936	77.1719906151676	1.14348635159608
DH_PE0141	5.56296524306272	78.7278971260419	132.686713895102	78.9802401388226	1.94492426414997
DH_PE0146	6.12273699113183	82.813644833243	120.584284250684	80.5537975979732	1.04348236707707
DH_PE0147	5.41018393192324	80.0452605140733	118.509114841929	77.1445529679945	1.10025025462045
DH_PE0148	5.57533579047982	73.4908907501614	115.902141750656	81.7138505654684	NA
DH_PE0149	6.19401430049489	81.1763841941956	115.063154102594	76.0926438969447	3.48206257552672
DH_PE0150	5.62067831239563	77.3099835828073	130.101946224736	85.6693555470218	0.830654890331311
DH_PE0152	5.20418751018264	65.9387886520586	113.087580352609	82.4663527650405	2.26485014929886
DH_PE0154	5.26434919375609	78.4920338580252	129.758790164169	82.7799028035272	4.41279116560088
